2025-05-16 09:02,103671,2623.08
2025-05-16 09:02,103671,2623.08
2025-05-16 09:02,103671,2623.08
2025-05-16 09:05,103664,2621.45
2025-05-16 09:05,103664,2621.45
2025-05-16 09:05,103664,2621.45
2025-05-16 09:09,103704,2621.48
2025-05-16 09:09,103704,2621.48
2025-05-16 09:09,103704,2621.48
2025-05-16 09:11,103716,2621.25
2025-05-16 09:11,103716,2621.25
2025-05-16 09:11,103716,2621.25
2025-05-16 09:12,103716,2621.25
2025-05-16 09:14,103710,2620.35
2025-05-16 09:14,103710,2620.35
2025-05-16 09:14,103710,2620.35
2025-05-16 09:14,103710,2620.35
2025-05-16 09:14,103710,2620.35
2025-05-16 09:16,103708,2619.47
2025-05-16 09:16,103708,2619.47
2025-05-16 09:16,103708,2619.47
2025-05-16 09:17,103708,2619.47
2025-05-16 09:17,103708,2619.47
2025-05-16 09:17,103708,2619.47
2025-05-16 09:17,103708,2619.47
2025-05-16 09:18,103704,2618.39
2025-05-16 09:18,103704,2618.39
2025-05-16 09:26,103665,2616.1
2025-05-16 09:26,103665,2616.1
2025-05-16 09:26,103665,2616.1
2025-05-16 09:28,103681,2611.28
2025-05-16 09:28,103681,2611.28
2025-05-16 09:28,103681,2611.28
2025-05-16 09:28,103681,2611.28
2025-05-16 09:28,103681,2611.28
2025-05-16 09:31,103671,2609.11
2025-05-16 09:32,103671,2609.11
2025-05-16 09:32,103671,2609.11
2025-05-16 09:32,103671,2609.11
2025-05-16 09:32,103671,2609.11
2025-05-16 10:37,103629,2604.95
2025-05-16 10:37,103629,2604.95
2025-05-16 10:37,103629,2604.95
2025-05-16 10:37,103629,2604.95
2025-05-16 11:30,103857,2596.98
2025-05-16 11:30,103857,2596.98
2025-05-16 11:30,103857,2596.98
2025-05-16 11:30,103857,2596.98
2025-05-16 11:32,103837,2596.31
2025-05-16 11:32,103837,2596.31
2025-05-16 11:32,103837,2596.31
2025-05-16 11:32,103837,2596.31
2025-05-16 11:34,103840,2595.48
2025-05-16 11:34,103840,2595.48
2025-05-16 11:34,103840,2595.48
2025-05-16 11:34,103840,2595.48
2025-05-16 11:36,103827,2594.32
2025-05-16 11:36,103827,2594.32
2025-05-16 11:36,103827,2594.32
2025-05-16 11:36,103827,2594.32
2025-05-16 11:40,103797,2592.74
2025-05-16 11:40,103797,2592.74
2025-05-16 11:40,103797,2592.74
2025-05-16 11:40,103797,2592.74
2025-05-16 11:45,103710,2588.99
2025-05-16 11:45,103710,2588.99
2025-05-16 11:45,103710,2588.99
2025-05-16 11:45,103710,2588.99
2025-05-16 11:47,103682,2587.98
2025-05-16 11:47,103682,2587.98
2025-05-16 11:47,103682,2587.98
2025-05-16 11:47,103682,2587.98
2025-05-16 11:48,103682,2587.98
2025-05-16 11:48,103682,2587.98
2025-05-16 11:49,103667,2588.07
2025-05-16 11:49,103667,2588.07
2025-05-16 11:49,103667,2588.07
2025-05-16 11:49,103667,2588.07
2025-05-16 11:51,103674,2587.91
2025-05-16 11:51,103674,2587.91
2025-05-16 11:51,103674,2587.91
2025-05-16 11:51,103674,2587.91
2025-05-16 11:51,103674,2587.91
2025-05-16 11:53,103676,2588.41
2025-05-16 11:53,103676,2588.41
2025-05-16 11:53,103676,2588.41
2025-05-16 11:53,103676,2588.41
2025-05-16 11:53,103676,2588.41
2025-05-16 11:54,103665,2588.03
2025-05-16 11:54,103665,2588.03
2025-05-16 11:54,103665,2588.03
2025-05-16 11:56,103639,2588.03
2025-05-16 11:56,103639,2588.03
2025-05-16 11:56,103639,2588.03
2025-05-16 11:56,103639,2588.03
2025-05-16 11:57,103642,2586.42
2025-05-16 11:57,103642,2586.42
2025-05-16 11:57,103642,2586.42
2025-05-16 11:57,103642,2586.42
2025-05-16 11:57,103642,2586.42
2025-05-16 11:59,103651,2586.01
2025-05-16 11:59,103651,2586.01
2025-05-16 11:59,103651,2586.01
2025-05-16 11:59,103651,2586.01
2025-05-16 12:07,103723,2589.75
2025-05-16 12:07,103723,2589.75
2025-05-16 12:08,103772,2590.71
2025-05-16 12:09,103772,2590.71
2025-05-16 12:09,103772,2590.71
2025-05-16 12:09,103778,2591.04
2025-05-16 12:09,103778,2591.04
2025-05-16 12:09,103778,2591.04
2025-05-16 12:11,103834,2591.59
2025-05-16 12:11,103834,2591.59
2025-05-16 12:11,103834,2591.59
2025-05-16 12:13,103889,2592.9
2025-05-16 12:13,103889,2592.9
2025-05-16 12:13,103889,2592.9
2025-05-16 12:14,103912,2593.63
2025-05-16 12:14,103912,2593.63
2025-05-16 12:14,103912,2593.63
2025-05-16 12:15,103913,2593.72
2025-05-16 12:15,103913,2593.72
2025-05-16 12:15,103913,2593.72
2025-05-16 12:16,103913,2593.72
2025-05-16 12:16,103913,2593.72
2025-05-16 12:16,103913,2593.72
2025-05-16 12:18,103917,2593.83
2025-05-16 12:18,103917,2593.83
2025-05-16 12:18,103917,2593.83
2025-05-16 12:18,103917,2593.83
2025-05-16 12:18,103917,2593.83
2025-05-16 12:30,103950,2592.19
2025-05-16 12:30,103950,2592.19
2025-05-16 12:30,103950,2592.19
2025-05-16 12:31,103950,2592.19
2025-05-16 12:31,103950,2592.19
2025-05-16 12:31,103950,2592.19
2025-05-16 12:31,103944,2591.88
2025-05-16 12:31,103944,2591.88
2025-05-16 12:33,103950,2591.76
2025-05-16 12:33,103950,2591.76
2025-05-16 12:33,103950,2591.76
2025-05-16 12:33,103950,2591.76
2025-05-16 12:34,103970,2592.04
2025-05-16 12:34,103970,2592.04
2025-05-16 12:34,103970,2592.04
2025-05-16 12:35,103970,2592.04
2025-05-16 12:35,103988,2591.89
2025-05-16 12:36,103988,2591.89
2025-05-16 12:36,103988,2591.89
2025-05-16 12:39,103998,2591.05
2025-05-16 12:39,103998,2591.05
2025-05-16 12:40,103984,2590.81
2025-05-16 12:41,103983,2590.38
2025-05-16 12:41,103983,2590.38
2025-05-16 12:42,103983,2590.38
2025-05-16 12:46,103992,2590.01
2025-05-16 12:48,103992,2590.17
2025-05-16 12:49,103986,2590.08
2025-05-18 00:41,103288,2478.33
2025-05-18 02:27,103439,2497.9
2025-05-18 02:29,103442,2498.38
2025-05-18 02:34,103440,2500.21
2025-05-18 02:36,103440,2500.3
2025-05-18 02:37,103440,2500.3
2025-05-18 20:05,105544,2435.39
2025-05-18 20:08,105614,2440.55
2025-05-18 20:08,105614,2440.55
2025-05-18 20:13,105736,2439.91
2025-05-18 20:14,105721,2440.27
2025-05-18 21:13,106513,2482.78
2025-05-18 21:15,106499,2483.17
